order_id,restaurant_id,order_date,order_value_eur,order_channel,fulfilment_type,order_status
ORD-0000216,R-0002,2025-12-20,46.11,app,pickup,completed
ORD-0000217,R-0002,2025-12-21,35.20,app,delivery,completed
ORD-0000218,R-0002,2025-12-17,50.41,app,delivery,completed
ORD-0000219,R-0002,2025-12-20,34.85,app,delivery,completed
ORD-0000220,R-0002,2025-12-14,32.73,web,pickup,completed
ORD-0000221,R-0002,2025-12-24,29.72,web,delivery,completed
ORD-0000222,R-0002,2025-12-02,18.43,web,pickup,completed
ORD-0000223,R-0002,2025-12-11,37.19,app,pickup,completed
ORD-0000224,R-0002,2025-12-21,13.85,web,delivery,completed
ORD-0000225,R-0002,2025-12-11,22.94,app,delivery,completed
ORD-0000226,R-0002,2025-12-04,27.77,web,pickup,cancelled
ORD-0000227,R-0002,2025-12-12,23.25,web,pickup,completed
ORD-0000228,R-0002,2025-12-22,23.93,app,pickup,completed
ORD-0000229,R-0002,2025-12-05,52.96,web,delivery,completed
ORD-0000230,R-0002,2025-12-23,38.95,app,pickup,completed
ORD-0000231,R-0002,2025-12-25,22.24,app,pickup,completed
ORD-0000232,R-0002,2025-12-20,25.70,app,pickup,completed
ORD-0000233,R-0002,2025-12-08,18.48,web,delivery,completed
ORD-0000234,R-0002,2025-12-26,37.13,app,delivery,completed
ORD-0000235,R-0002,2025-12-07,27.53,app,delivery,completed
ORD-0000236,R-0002,2025-12-28,16.09,web,pickup,completed
ORD-0000237,R-0002,2025-12-22,28.45,app,pickup,CANCELLED
ORD-0000238,R-0002,2025-12-03,31.63,web,delivery,completed
ORD-0000239,R-0002,2025-12-26,40.25,app,delivery,COMPLETED
ORD-0000240,R-0002,2025-12-16,26.94,app,delivery,completed
ORD-0000241,R-0002,2025-12-14,26.49,web,delivery,completed
ORD-0000242,R-0002,2025-12-13,55.45,app,pickup,completed
ORD-0000243,R-0002,2025-12-19,29.83,web,delivery,completed
ORD-0000244,R-0002,2025-12-23,34.53,app,delivery,completed
ORD-0000245,R-0002,2025-12-28,25.15,web,pickup,cancelled
ORD-0000246,R-0002,2025-12-09,34.21,app,delivery,completed
ORD-0000247,R-0002,2025-12-20,18.88,web,delivery,completed
ORD-0000248,R-0002,2025-12-21,25.76,app,delivery,completed
ORD-0000249,R-0002,2025-12-21,20.40,app,delivery,completed
ORD-0000250,R-0002,2025-12-16,22.81,app,delivery,completed
ORD-0000286,R-0003,2025-12-14,15.44,web,pickup,completed
ORD-0000287,R-0003,2025-12-17,26.70,app,delivery,completed
ORD-0000288,R-0003,2025-12-18,14.13,web,delivery,completed
ORD-0000289,R-0003,2025-12-20,22.70,web,pickup,completed
ORD-0000290,R-0003,2025-12-26,18.82,web,pickup,Completed
ORD-0000291,R-0003,2025-12-20,43.42,web,delivery,COMPLETED
ORD-0000292,R-0003,2025-12-28,22.28,app,delivery,completed
ORD-0000293,R-0003,2025-12-25,30.22,app,delivery,completed
ORD-0000294,R-0003,2025-12-28,14.04,web,delivery,completed
ORD-0000295,R-0003,2025-12-26,29.18,app,delivery,completed
ORD-0000296,R-0003,2025-12-14,16.62,app,delivery,completed
ORD-0000297,R-0003,2025-12-31,21.36,app,delivery,completed
ORD-0000298,R-0003,2025-12-27,70.12,web,pickup,completed
ORD-0000299,R-0003,2025-12-22,37.87,app,pickup,completed
ORD-0000300,R-0003,2025-12-14,26.15,web,pickup,completed
ORD-0000301,R-0003,2025-12-14,106.33,web,delivery,completed
ORD-0000302,R-0003,2025-12-24,17.38,web,delivery,completed
ORD-0000303,R-0003,2025-12-20,45.12,app,delivery,completed
ORD-0000304,R-0003,2025-12-25,13.40,web,delivery,completed
ORD-0000899,R-0005,2025-12-22,12.04,web,pickup,completed
ORD-0000900,R-0005,2025-12-13,20.96,web,delivery,completed
ORD-0000901,R-0005,2025-12-05,15.78,web,delivery,completed
ORD-0000902,R-0005,2025-12-19,21.78,app,delivery,completed
ORD-0000903,R-0005,2025-12-17,11.10,web,pickup,completed
ORD-0000904,R-0005,2025-12-31,23.24,app,delivery,Completed
ORD-0000905,R-0005,2025-12-24,13.28,web,delivery,completed
ORD-0000906,R-0005,2025-12-31,18.91,web,delivery,completed
ORD-0000907,R-0005,2025-12-06,18.06,web,delivery,completed
ORD-0000908,R-0005,2025-12-24,32.29,web,delivery,completed
ORD-0000909,R-0005,2025-12-18,19.69,app,delivery,completed
ORD-0000910,R-0005,2025-12-22,34.72,app,delivery,COMPLETED
ORD-0000911,R-0005,2025-12-15,22.30,web,delivery,completed
ORD-0000912,R-0005,2025-12-07,31.75,app,pickup,COMPLETED
ORD-0000913,R-0005,2025-12-02,17.43,web,pickup,completed
ORD-0000914,R-0005,2025-12-26,22.48,web,delivery,completed
ORD-0000915,R-0005,2025-12-26,29.72,web,pickup,completed
ORD-0000916,R-0005,2025-12-06,26.88,app,pickup,completed
ORD-0000917,R-0005,2025-12-20,23.85,web,delivery,completed
ORD-0000918,R-0005,2025-12-23,16.78,app,pickup,completed
ORD-0000919,R-0005,2025-12-18,17.71,web,pickup,Completed
ORD-0000920,R-0005,2025-12-11,26.81,web,delivery,completed
ORD-0000921,R-0005,2025-12-27,30.95,web,delivery,completed
ORD-0000922,R-0005,2025-12-20,16.65,web,delivery,completed
ORD-0000923,R-0005,2025-12-23,14.69,app,delivery,completed
ORD-0000924,R-0005,2025-12-20,15.07,web,pickup,COMPLETED
ORD-0000925,R-0005,2025-12-23,24.30,web,delivery,completed
ORD-0000926,R-0005,2025-12-05,14.95,app,delivery,completed
ORD-0000927,R-0005,2025-12-28,26.14,web,pickup,completed
ORD-0000928,R-0005,2025-12-10,22.19,web,delivery,completed
ORD-0000929,R-0005,2025-12-26,16.91,web,delivery,completed
ORD-0000930,R-0005,2025-12-28,33.19,web,pickup,completed
ORD-0000931,R-0005,2025-12-20,12.61,app,delivery,cancelled
ORD-0000932,R-0005,2025-12-19,34.22,web,delivery,completed
ORD-0000933,R-0005,2025-12-05,22.29,app,delivery,completed
ORD-0000934,R-0005,2025-12-14,10.37,web,pickup,completed
ORD-0000935,R-0005,2025-12-20,33.49,app,delivery,completed
ORD-0000936,R-0005,2025-12-04,25.43,web,delivery,completed
ORD-0000937,R-0005,2025-12-05,17.55,app,delivery,completed
ORD-0000938,R-0005,2025-12-31,13.69,app,pickup,completed
ORD-0000939,R-0005,2025-12-11,11.28,app,delivery,completed
ORD-0000940,R-0005,2025-12-12,43.57,web,delivery,completed
ORD-0000941,R-0005,2025-12-08,13.87,app,pickup,completed
ORD-0000942,R-0005,2025-12-20,13.44,app,pickup,completed
ORD-0000943,R-0005,2025-12-15,20.30,app,delivery,cancelled
ORD-0000944,R-0005,2025-12-25,11.04,app,delivery,completed
ORD-0000945,R-0005,2025-12-17,13.62,web,delivery,completed
ORD-0000946,R-0005,2025-12-01,25.62,web,delivery,completed
ORD-0000947,R-0005,2025-12-15,21.62,app,delivery,completed
ORD-0000948,R-0005,2025-12-03,16.47,app,pickup,completed
ORD-0000949,R-0005,2025-12-26,20.25,app,delivery,completed
ORD-0000950,R-0005,2025-12-05,17.47,app,pickup,completed
ORD-0000951,R-0005,2025-12-07,19.73,app,delivery,completed
ORD-0000952,R-0005,2025-12-14,15.78,app,pickup,completed
ORD-0000953,R-0005,2025-12-06,16.72,app,delivery,completed
ORD-0000954,R-0005,2025-12-18,15.33,app,delivery,completed
ORD-0000955,R-0005,2025-12-14,15.96,web,delivery,completed
ORD-0000956,R-0005,2025-12-30,26.02,app,delivery,completed
ORD-0000957,R-0005,2025-12-04,23.84,web,delivery,completed
ORD-0000958,R-0005,2025-12-19,14.94,web,delivery,completed
ORD-0000959,R-0005,2025-12-23,12.72,web,pickup,completed
ORD-0000960,R-0005,2025-12-05,19.14,app,delivery,completed
ORD-0000961,R-0005,2025-12-20,40.10,web,delivery,completed
ORD-0000962,R-0005,2025-12-27,14.49,web,delivery,completed
ORD-0000963,R-0005,2025-12-25,17.70,web,pickup,completed
ORD-0000964,R-0005,2025-12-29,19.17,web,delivery,COMPLETED
ORD-0000965,R-0005,2025-12-23,18.00,app,delivery,completed
ORD-0000966,R-0005,2025-12-13,17.38,web,delivery,completed
ORD-0000967,R-0005,2025-12-28,29.12,web,delivery,completed
ORD-0000968,R-0005,2025-12-07,23.28,app,delivery,completed
ORD-0000969,R-0005,2025-12-19,26.38,app,delivery,COMPLETED
ORD-0000970,R-0005,2025-12-24,22.50,web,delivery,completed
ORD-0000971,R-0005,2025-12-27,26.79,app,pickup,COMPLETED
ORD-0000972,R-0005,2025-12-28,33.41,web,delivery,completed
ORD-0000973,R-0005,2025-12-04,28.52,app,delivery,completed
ORD-0000974,R-0005,2025-12-23,39.19,web,delivery,completed
ORD-0000975,R-0005,2025-12-07,29.71,app,pickup,completed
ORD-0000976,R-0005,2025-12-25,15.05,web,delivery,completed
ORD-0000977,R-0005,2025-12-22,24.44,web,delivery,cancelled
ORD-0000978,R-0005,2025-12-06,25.26,web,pickup,completed
ORD-0000979,R-0005,2025-12-26,37.19,app,delivery,COMPLETED
ORD-0000980,R-0005,2025-12-14,14.77,app,delivery,completed
ORD-0000981,R-0005,2025-12-18,22.28,app,delivery,COMPLETED
ORD-0000982,R-0005,2025-12-30,14.99,app,pickup,completed
ORD-0000983,R-0005,2025-12-20,23.71,web,delivery,Completed
ORD-0000984,R-0005,2025-12-19,18.79,app,delivery,completed
ORD-0000985,R-0005,2025-12-01,21.72,app,delivery,COMPLETED
ORD-0000986,R-0005,2025-12-07,12.82,web,delivery,completed
ORD-0000987,R-0005,2025-12-02,24.02,app,pickup,completed
ORD-0000988,R-0005,2025-12-11,19.91,app,delivery,completed
ORD-0000989,R-0005,2025-12-12,21.13,web,pickup,completed
ORD-0000990,R-0005,2025-12-17,34.77,app,delivery,completed
ORD-0000991,R-0005,2025-12-21,17.81,web,pickup,completed
ORD-0000992,R-0005,2025-12-06,22.46,web,pickup,completed
ORD-0000993,R-0005,2025-12-19,20.78,app,delivery,Completed
ORD-0000994,R-0005,2025-12-28,21.44,web,delivery,Refunded
ORD-0000995,R-0005,2025-12-06,40.96,web,delivery,completed
ORD-0000996,R-0005,2025-12-20,20.54,app,delivery,completed
ORD-0000997,R-0005,2025-12-02,15.54,web,delivery,completed
ORD-0000998,R-0005,2025-12-17,33.90,web,pickup,completed
ORD-0000999,R-0005,2025-12-23,16.89,web,delivery,completed
ORD-0001000,R-0005,2025-12-02,11.15,web,delivery,completed
ORD-0001001,R-0005,2025-12-11,14.71,app,delivery,completed
ORD-0001002,R-0005,2025-12-27,13.51,web,delivery,completed
ORD-0001003,R-0005,2025-12-07,11.32,app,delivery,COMPLETED
ORD-0001004,R-0005,2025-12-23,16.59,web,delivery,completed
ORD-0001005,R-0005,2025-12-20,19.68,web,pickup,completed
ORD-0001006,R-0005,2025-12-06,29.36,app,delivery,completed
ORD-0001007,R-0005,2025-12-23,22.79,app,delivery,completed
ORD-0001008,R-0005,2025-12-17,22.46,web,delivery,completed
ORD-0001009,R-0005,2025-12-05,15.13,app,delivery,completed
ORD-0001010,R-0005,2025-12-29,24.73,app,delivery,completed
ORD-0001011,R-0005,2025-12-16,29.08,app,delivery,completed
ORD-0001012,R-0005,2025-12-24,21.14,web,delivery,completed
ORD-0001013,R-0005,2025-12-07,23.04,app,pickup,completed
ORD-0001014,R-0005,2025-12-05,13.43,web,delivery,completed
ORD-0001015,R-0005,2025-12-23,26.11,web,delivery,completed
ORD-0001016,R-0005,2025-12-21,35.57,app,pickup,completed
ORD-0001017,R-0005,2025-12-09,20.66,web,pickup,Completed
ORD-0001018,R-0005,2025-12-24,15.41,app,delivery,completed
ORD-0001019,R-0005,2025-12-16,17.70,app,pickup,completed
ORD-0001020,R-0005,2025-12-12,17.60,web,pickup,completed
ORD-0001021,R-0005,2025-12-25,16.61,app,delivery,completed
ORD-0001022,R-0005,2025-12-20,24.76,web,delivery,completed
ORD-0001023,R-0005,2025-12-16,20.38,web,delivery,completed
ORD-0001024,R-0005,2025-12-25,25.69,app,delivery,completed
ORD-0001025,R-0005,2025-12-18,20.98,web,pickup,completed
ORD-0001026,R-0005,2025-12-29,14.14,web,delivery,completed
ORD-0001027,R-0005,2025-12-26,17.15,app,delivery,completed
ORD-0001028,R-0005,2025-12-12,16.81,web,delivery,completed
ORD-0001029,R-0005,2025-12-15,17.56,web,delivery,cancelled
ORD-0001030,R-0005,2025-12-30,33.08,web,pickup,Completed
ORD-0001031,R-0005,2025-12-28,37.61,web,delivery,completed
ORD-0001032,R-0005,2025-12-06,26.30,web,delivery,completed
ORD-0001033,R-0005,2025-12-09,19.36,app,delivery,cancelled
ORD-0001034,R-0005,2025-12-12,13.02,app,pickup,COMPLETED
ORD-0001035,R-0005,2025-12-27,21.59,web,delivery,completed
ORD-0001036,R-0005,2025-12-29,14.48,web,delivery,completed
ORD-0001037,R-0005,2025-12-26,33.90,web,delivery,completed
ORD-0001038,R-0005,2025-12-09,11.15,app,delivery,completed
ORD-0001039,R-0005,2025-12-27,22.76,app,delivery,completed
ORD-0001040,R-0005,2025-12-02,14.09,app,delivery,Completed
ORD-0001041,R-0005,2025-12-13,20.07,app,delivery,completed
ORD-0001042,R-0005,2025-12-12,24.91,web,pickup,completed
ORD-0001043,R-0005,2025-12-17,25.84,app,delivery,COMPLETED
ORD-0001044,R-0005,2025-12-18,18.28,web,delivery,completed
ORD-0001045,R-0005,2025-12-07,25.67,web,pickup,completed
ORD-0001046,R-0005,2025-12-07,16.29,web,delivery,completed
ORD-0001047,R-0005,2025-12-26,21.77,web,pickup,completed
ORD-0001048,R-0005,2025-12-04,25.68,web,delivery,completed
ORD-0001049,R-0005,2025-12-16,20.72,web,pickup,completed
ORD-0001050,R-0005,2025-12-06,16.99,web,delivery,Completed
ORD-0001051,R-0005,2025-12-11,17.05,web,pickup,completed
ORD-0001052,R-0005,2025-12-09,25.79,app,pickup,completed
ORD-0001053,R-0005,2025-12-22,13.14,app,delivery,Completed
ORD-0001054,R-0005,2025-12-14,14.88,web,delivery,completed
ORD-0001055,R-0005,2025-12-10,22.59,app,delivery,completed
ORD-0001056,R-0005,2025-12-26,17.49,web,delivery,completed
ORD-0001057,R-0005,2025-12-04,11.71,app,pickup,completed
ORD-0001058,R-0005,2025-12-24,28.71,web,delivery,completed
ORD-0001059,R-0005,2025-12-08,13.11,app,pickup,completed
ORD-0001060,R-0005,2025-12-28,18.88,web,delivery,Completed
ORD-0001061,R-0005,2025-12-01,15.29,app,delivery,Completed
ORD-0001062,R-0005,2025-12-18,16.94,app,pickup,completed
ORD-0001063,R-0005,2025-12-20,15.17,web,delivery,completed
ORD-0001064,R-0005,2025-12-19,25.29,app,delivery,completed
ORD-0001065,R-0005,2025-12-26,20.85,app,delivery,completed
ORD-0001066,R-0005,2025-12-05,27.57,web,delivery,cancelled
ORD-0001067,R-0005,2025-12-13,16.56,web,delivery,COMPLETED
ORD-0001068,R-0005,2025-12-27,39.81,app,delivery,completed
ORD-0001069,R-0005,2025-12-27,10.95,web,delivery,completed
ORD-0001070,R-0005,2025-12-16,11.23,app,pickup,completed
ORD-0001071,R-0005,2025-12-18,32.65,app,delivery,completed
ORD-0001072,R-0005,2025-12-24,21.69,web,delivery,completed
ORD-0001073,R-0005,2025-12-25,20.79,app,delivery,completed
ORD-0001074,R-0005,2025-12-27,23.10,web,delivery,completed
ORD-0001075,R-0005,2025-12-27,24.16,app,pickup,completed
ORD-0001076,R-0005,2025-12-13,22.15,web,delivery,completed
ORD-0001077,R-0005,2025-12-20,14.78,web,delivery,Completed
ORD-0001078,R-0005,2025-12-15,24.21,app,delivery,completed
ORD-0001079,R-0005,2025-12-05,24.86,web,delivery,completed
ORD-0001080,R-0005,2025-12-26,31.78,web,delivery,completed
ORD-0001081,R-0005,2025-12-19,35.38,app,delivery,completed
ORD-0001082,R-0005,2025-12-03,20.71,web,delivery,completed
ORD-0001083,R-0005,2025-12-21,13.59,app,delivery,completed
ORD-0001084,R-0005,2025-12-10,32.85,app,delivery,completed
ORD-0001085,R-0005,2025-12-03,13.46,app,delivery,completed
ORD-0001086,R-0005,2025-12-19,22.42,app,delivery,completed
ORD-0001087,R-0005,2025-12-23,17.17,web,delivery,completed
ORD-0001088,R-0005,2025-12-17,16.24,web,delivery,completed
ORD-0001089,R-0005,2025-12-01,23.80,web,delivery,completed
ORD-0001090,R-0005,2025-12-19,21.76,app,delivery,Completed
ORD-0001091,R-0005,2025-12-01,21.96,app,delivery,completed
ORD-0001092,R-0005,2025-12-29,14.36,app,delivery,COMPLETED
ORD-0001093,R-0005,2025-12-09,17.63,app,delivery,completed
ORD-0001094,R-0005,2025-12-27,15.74,web,delivery,completed
ORD-0001095,R-0005,2025-12-01,17.49,web,delivery,completed
ORD-0001096,R-0005,2025-12-04,17.94,web,delivery,completed
ORD-0004264,R-0006,2025-12-04,57.01,app,pickup,completed
ORD-0004265,R-0006,2025-12-01,47.50,app,pickup,completed
ORD-0004266,R-0006,2025-12-27,34.97,app,delivery,completed
ORD-0004267,R-0006,2025-12-02,59.71,app,delivery,completed
ORD-0004268,R-0006,2025-12-12,57.39,app,delivery,completed
ORD-0004269,R-0006,2025-12-07,28.90,web,delivery,completed
ORD-0004270,R-0006,2025-12-12,59.38,app,delivery,completed
ORD-0004271,R-0006,2025-12-10,23.30,web,pickup,completed
ORD-0004272,R-0006,2025-12-27,32.67,web,pickup,completed
ORD-0004273,R-0006,2025-12-25,16.89,app,delivery,completed
ORD-0004274,R-0006,2025-12-27,37.03,app,delivery,completed
ORD-0004275,R-0006,2025-12-23,29.19,app,pickup,completed
ORD-0004276,R-0006,2025-12-11,27.56,app,pickup,completed
ORD-0004277,R-0006,2025-12-06,33.05,app,delivery,completed
ORD-0004278,R-0006,2025-12-17,26.31,web,delivery,Completed
ORD-0004279,R-0006,2025-12-12,35.65,app,delivery,completed
ORD-0004280,R-0006,2025-12-20,56.11,app,delivery,completed
ORD-0004281,R-0006,2025-12-02,22.06,web,delivery,Completed
ORD-0004282,R-0006,2025-12-22,44.55,app,delivery,completed
ORD-0004283,R-0006,2025-12-10,35.17,web,delivery,completed
ORD-0004284,R-0006,2025-12-14,40.25,web,delivery,completed
ORD-0004285,R-0006,2025-12-31,32.15,app,pickup,completed
ORD-0004286,R-0006,2025-12-07,27.02,app,delivery,completed
ORD-0004287,R-0006,2025-12-05,41.30,app,delivery,completed
ORD-0004288,R-0006,2025-12-07,42.43,web,delivery,completed
ORD-0004289,R-0006,2025-12-12,26.21,web,pickup,completed
ORD-0004290,R-0006,2025-12-17,19.94,web,delivery,COMPLETED
ORD-0004291,R-0006,2025-12-31,33.54,app,delivery,completed
ORD-0004292,R-0006,2025-12-27,46.25,app,delivery,completed
ORD-0004293,R-0006,2025-12-22,46.93,app,delivery,completed
ORD-0004294,R-0006,2025-12-23,50.45,web,pickup,completed
ORD-0004295,R-0006,2025-12-10,37.23,app,delivery,completed
ORD-0004296,R-0006,2025-12-29,29.53,app,delivery,completed
ORD-0004297,R-0006,2025-12-18,32.48,app,delivery,completed
ORD-0004298,R-0006,2025-12-06,22.30,app,delivery,completed
ORD-0004299,R-0006,2025-12-29,25.34,web,pickup,completed
ORD-0004300,R-0006,2025-12-16,31.88,web,delivery,completed
ORD-0004301,R-0006,2025-12-06,31.85,app,pickup,completed
ORD-0004302,R-0006,2025-12-23,33.62,app,delivery,completed
ORD-0004303,R-0006,2025-12-08,19.68,app,delivery,completed
ORD-0004304,R-0006,2025-12-06,23.06,app,pickup,refunded
ORD-0004305,R-0006,2025-12-09,43.15,app,delivery,completed
ORD-0004306,R-0006,2025-12-19,25.90,app,pickup,completed
ORD-0004307,R-0006,2025-12-10,25.40,app,delivery,COMPLETED
ORD-0004308,R-0006,2025-12-02,33.66,web,delivery,completed
ORD-0004309,R-0006,2025-12-13,24.99,web,pickup,completed
ORD-0004310,R-0006,2025-12-08,48.69,web,delivery,completed
ORD-0004311,R-0006,2025-12-16,20.54,app,delivery,COMPLETED
ORD-0004312,R-0006,2025-12-14,35.13,app,delivery,completed
ORD-0004313,R-0006,2025-12-04,24.73,app,delivery,completed
ORD-0004314,R-0006,2025-12-08,34.42,app,delivery,completed
ORD-0004315,R-0006,2025-12-10,27.11,app,delivery,completed
ORD-0004316,R-0006,2025-12-15,32.23,app,pickup,completed
ORD-0004317,R-0006,2025-12-26,54.84,web,delivery,completed
ORD-0005007,R-0009,2025-12-29,19.93,app,pickup,COMPLETED
ORD-0005008,R-0009,2025-12-16,19.05,web,delivery,completed
ORD-0005009,R-0009,2025-12-29,17.94,app,delivery,completed
ORD-0005010,R-0009,2025-12-18,28.38,app,delivery,Completed
ORD-0005011,R-0009,2025-12-12,27.67,app,pickup,completed
ORD-0005012,R-0009,2025-12-26,27.72,app,delivery,completed
ORD-0005013,R-0009,2025-12-05,20.84,app,delivery,completed
ORD-0005014,R-0009,2025-12-07,32.14,app,delivery,completed
ORD-0005015,R-0009,2025-12-07,21.60,app,delivery,completed
ORD-0005016,R-0009,2025-12-20,28.16,app,delivery,completed
ORD-0005017,R-0009,2025-12-22,24.17,app,delivery,completed
ORD-0005018,R-0009,2025-12-26,14.90,app,delivery,completed
ORD-0005019,R-0009,2025-12-28,57.22,app,delivery,completed
ORD-0005020,R-0009,2025-12-27,33.81,app,delivery,completed
ORD-0005021,R-0009,2025-12-21,29.31,app,pickup,completed
ORD-0005022,R-0009,2025-12-28,31.03,web,delivery,completed
ORD-0005023,R-0009,2025-12-09,53.44,app,delivery,completed
ORD-0005024,R-0009,2025-12-23,38.37,web,pickup,completed
ORD-0005025,R-0009,2025-12-04,28.84,app,delivery,COMPLETED
ORD-0005026,R-0009,2025-12-05,21.25,app,delivery,completed
ORD-0005027,R-0009,2025-12-07,22.50,app,delivery,completed
ORD-0005028,R-0009,2025-12-04,13.23,app,delivery,completed
ORD-0005029,R-0009,2025-12-30,22.25,web,delivery,completed
ORD-0005030,R-0009,2025-12-15,32.30,web,pickup,completed
ORD-0005031,R-0009,2025-12-28,34.53,app,delivery,completed
ORD-0005032,R-0009,2025-12-15,31.77,app,delivery,refunded
ORD-0005033,R-0009,2025-12-22,21.10,web,delivery,completed
ORD-0005034,R-0009,2025-12-11,31.03,web,pickup,completed
ORD-0005035,R-0009,2025-12-29,34.26,app,delivery,Completed
ORD-0005036,R-0009,2025-12-02,11.35,app,delivery,completed
ORD-0005037,R-0009,2025-12-22,28.38,app,delivery,completed
ORD-0005038,R-0009,2025-12-29,54.00,app,delivery,completed
ORD-0005039,R-0009,2025-12-25,22.88,app,delivery,completed
ORD-0005040,R-0009,2025-12-26,11.02,app,pickup,completed
ORD-0005041,R-0009,2025-12-10,18.94,app,delivery,COMPLETED
ORD-0005042,R-0009,2025-12-14,14.24,app,delivery,completed
ORD-0005043,R-0009,2025-12-05,21.82,app,pickup,completed
ORD-0005044,R-0009,2025-12-12,17.63,app,pickup,completed
ORD-0005045,R-0009,2025-12-01,35.61,web,pickup,completed
ORD-0005046,R-0009,2025-12-25,33.70,app,delivery,completed
ORD-0005047,R-0009,2025-12-30,28.78,app,pickup,completed
ORD-0005048,R-0009,2025-12-22,39.63,app,delivery,refunded
ORD-0005049,R-0009,2025-12-26,22.37,app,pickup,completed
ORD-0005050,R-0009,2025-12-17,26.11,app,delivery,completed
ORD-0005051,R-0009,2025-12-06,60.76,app,delivery,completed
ORD-0005052,R-0009,2025-12-23,31.42,app,delivery,Completed
ORD-0005053,R-0009,2025-12-10,31.39,app,delivery,completed
ORD-0005054,R-0009,2025-12-14,20.80,app,pickup,completed
ORD-0005055,R-0009,2025-12-28,23.61,app,pickup,completed
ORD-0005056,R-0009,2025-12-12,19.10,app,delivery,completed
ORD-0005057,R-0009,2025-12-10,46.72,web,pickup,completed
ORD-0005058,R-0009,2025-12-02,14.46,app,delivery,completed
ORD-0005059,R-0009,2025-12-22,35.39,web,delivery,completed
ORD-0005060,R-0009,2025-12-07,33.88,app,delivery,completed
ORD-0005061,R-0009,2025-12-20,15.37,web,delivery,completed
ORD-0005062,R-0009,2025-12-12,41.52,app,delivery,COMPLETED
ORD-0005063,R-0009,2025-12-25,23.15,app,delivery,COMPLETED
ORD-0005064,R-0009,2025-12-27,17.02,web,pickup,completed
ORD-0005065,R-0009,2025-12-08,29.01,app,delivery,completed
ORD-0005066,R-0009,2025-12-25,18.88,web,delivery,completed
ORD-0005067,R-0009,2025-12-06,25.49,app,delivery,completed
ORD-0005068,R-0009,2025-12-05,22.86,web,delivery,completed
ORD-0005069,R-0009,2025-12-14,19.97,web,pickup,completed
