order_id,restaurant_id,order_date,order_value_eur,order_channel,fulfilment_type,order_status
ORD-0016106,R-0025,2025-02-16,19.06,web,delivery,COMPLETED
ORD-0016107,R-0025,2025-02-08,14.40,web,delivery,completed
ORD-0016108,R-0025,2025-02-25,35.09,app,delivery,completed
ORD-0016109,R-0025,2025-02-05,19.08,app,delivery,completed
ORD-0016110,R-0025,2025-02-14,17.80,web,delivery,completed
ORD-0016111,R-0025,2025-02-21,26.14,web,delivery,completed
ORD-0016112,R-0025,2025-02-22,29.29,web,pickup,completed
ORD-0016113,R-0025,2025-02-07,27.74,web,pickup,completed
ORD-0016114,R-0025,2025-02-27,21.80,web,delivery,completed
ORD-0016115,R-0025,2025-02-27,33.26,web,pickup,completed
ORD-0016116,R-0025,2025-02-12,19.22,app,delivery,completed
ORD-0016117,R-0025,2025-02-14,13.66,app,pickup,Completed
ORD-0016118,R-0025,2025-02-09,20.32,app,delivery,Completed
ORD-0016119,R-0025,2025-02-12,18.56,app,delivery,completed
ORD-0025558,R-0050,2025-02-27,32.02,web,pickup,completed
ORD-0025559,R-0050,2025-02-05,19.95,web,delivery,completed
ORD-0025560,R-0050,2025-02-08,19.95,app,pickup,completed
ORD-0025561,R-0050,2025-02-24,54.80,app,pickup,COMPLETED
ORD-0025562,R-0050,2025-02-21,29.12,app,delivery,completed
ORD-0025563,R-0050,2025-02-07,58.35,app,delivery,completed
ORD-0025564,R-0050,2025-02-02,25.33,app,pickup,COMPLETED
ORD-0025565,R-0050,2025-02-08,30.18,app,delivery,completed
ORD-0025566,R-0050,2025-02-08,32.37,app,delivery,completed
ORD-0025567,R-0050,2025-02-14,40.32,web,delivery,completed
ORD-0025568,R-0050,2025-02-28,10.07,app,delivery,COMPLETED
ORD-0025569,R-0050,2025-02-15,21.33,app,pickup,completed
ORD-0025570,R-0050,2025-02-23,31.92,app,pickup,completed
ORD-0025571,R-0050,2025-02-05,43.67,app,pickup,completed
ORD-0043963,R-0104,2025-02-28,24.63,web,delivery,completed
ORD-0043964,R-0104,2025-02-28,41.88,web,pickup,Completed
ORD-0048724,R-0119,2025-02-21,33.72,app,delivery,completed
ORD-0048725,R-0119,2025-02-21,36.31,app,delivery,completed
ORD-0048726,R-0119,2025-02-26,14.29,web,delivery,completed
ORD-0048727,R-0119,2025-02-01,21.66,web,pickup,completed
ORD-0048728,R-0119,2025-02-26,19.98,app,delivery,completed
ORD-0048729,R-0119,2025-02-03,23.83,web,delivery,completed
ORD-0048730,R-0119,2025-02-08,19.40,app,pickup,completed
ORD-0048731,R-0119,2025-02-15,21.24,web,pickup,completed
ORD-0048732,R-0119,2025-02-12,15.22,app,pickup,completed
ORD-0048733,R-0119,2025-02-21,62.20,app,delivery,completed
ORD-0048734,R-0119,2025-02-17,25.03,app,delivery,Completed
ORD-0048735,R-0119,2025-02-13,13.68,app,delivery,completed
ORD-0048736,R-0119,2025-02-19,36.16,app,pickup,Completed
ORD-0048737,R-0119,2025-02-28,22.81,web,pickup,completed
ORD-0048738,R-0119,2025-02-18,24.22,app,pickup,completed
ORD-0048739,R-0119,2025-02-04,57.99,app,pickup,completed
ORD-0048740,R-0119,2025-02-07,19.12,app,pickup,completed
ORD-0048741,R-0119,2025-02-08,39.42,app,pickup,COMPLETED
ORD-0048742,R-0119,2025-02-07,44.19,app,pickup,completed
ORD-0048743,R-0119,2025-02-01,33.26,web,pickup,Completed
ORD-0048744,R-0119,2025-02-20,13.80,web,delivery,completed
ORD-0048745,R-0119,2025-02-17,32.22,web,delivery,completed
ORD-0048746,R-0119,2025-02-05,27.52,app,pickup,completed
ORD-0051083,R-0126,2025-02-19,26.54,web,delivery,completed
ORD-0051084,R-0126,2025-02-17,36.59,web,delivery,completed
ORD-0051085,R-0126,2025-02-08,21.32,web,delivery,completed
ORD-0051086,R-0126,2025-02-17,15.09,app,pickup,completed
ORD-0051087,R-0126,2025-02-09,33.59,app,delivery,completed
ORD-0051088,R-0126,2025-02-09,13.63,app,delivery,Completed
ORD-0051089,R-0126,2025-02-10,23.90,web,delivery,completed
ORD-0051090,R-0126,2025-02-05,34.60,app,delivery,completed
ORD-0051091,R-0126,2025-02-28,19.05,web,pickup,completed
ORD-0051092,R-0126,2025-02-18,40.70,web,pickup,completed
ORD-0051093,R-0126,2025-02-09,37.20,app,pickup,completed
ORD-0051094,R-0126,2025-02-02,21.22,web,pickup,cancelled
ORD-0051095,R-0126,2025-02-04,33.76,web,delivery,completed
ORD-0051096,R-0126,2025-02-26,16.59,app,delivery,completed
ORD-0051097,R-0126,2025-02-23,59.99,web,pickup,completed
ORD-0051098,R-0126,2025-02-11,13.12,app,pickup,completed
ORD-0051099,R-0126,2025-02-20,25.25,web,pickup,Completed
ORD-0051100,R-0126,2025-02-03,26.17,app,pickup,completed
ORD-0051101,R-0126,2025-02-09,20.87,web,delivery,completed
ORD-0051102,R-0126,2025-02-16,23.77,web,delivery,REFUNDED
ORD-0051103,R-0126,2025-02-16,18.41,web,delivery,completed
ORD-0051104,R-0126,2025-02-13,27.91,web,delivery,completed
ORD-0051105,R-0126,2025-02-06,20.70,app,pickup,completed
ORD-0051106,R-0126,2025-02-02,29.32,app,pickup,completed
ORD-0051107,R-0126,2025-02-27,41.91,app,pickup,completed
ORD-0051108,R-0126,2025-02-02,42.75,web,delivery,refunded
ORD-0051109,R-0126,2025-02-06,16.87,web,delivery,completed
ORD-0051110,R-0126,2025-02-22,41.31,app,delivery,COMPLETED
ORD-0051111,R-0126,2025-02-03,40.34,app,delivery,COMPLETED
ORD-0051112,R-0126,2025-02-24,17.19,app,delivery,COMPLETED
ORD-0051113,R-0126,2025-02-24,16.63,web,delivery,completed
ORD-0051114,R-0126,2025-02-28,35.41,app,delivery,completed
ORD-0051115,R-0126,2025-02-09,18.28,web,delivery,completed
ORD-0051116,R-0126,2025-02-26,24.30,web,pickup,completed
ORD-0051117,R-0126,2025-02-09,26.20,app,delivery,completed
ORD-0051118,R-0126,2025-02-12,39.07,web,pickup,Completed
ORD-0051119,R-0126,2025-02-08,37.09,web,pickup,completed
ORD-0051120,R-0126,2025-02-02,66.83,app,delivery,completed
ORD-0051121,R-0126,2025-02-28,17.81,web,delivery,completed
ORD-0051122,R-0126,2025-02-06,22.58,web,delivery,completed
ORD-0051123,R-0126,2025-02-25,22.60,web,delivery,completed
ORD-0051124,R-0126,2025-02-01,48.77,web,delivery,completed
ORD-0051125,R-0126,2025-02-10,20.61,app,pickup,completed
ORD-0051126,R-0126,2025-02-03,16.42,app,delivery,completed
ORD-0051127,R-0126,2025-02-15,55.91,web,pickup,completed
ORD-0051128,R-0126,2025-02-21,57.11,web,delivery,completed
ORD-0051129,R-0126,2025-02-17,17.56,app,pickup,completed
ORD-0051130,R-0126,2025-02-17,24.52,web,delivery,completed
ORD-0051131,R-0126,2025-02-03,27.56,app,delivery,completed
ORD-0051132,R-0126,2025-02-07,52.15,app,pickup,cancelled
ORD-0051133,R-0126,2025-02-24,20.21,app,delivery,completed
ORD-0051134,R-0126,2025-02-28,15.18,app,pickup,completed
ORD-0051135,R-0126,2025-02-14,12.76,app,delivery,completed
ORD-0051136,R-0126,2025-02-28,11.99,app,delivery,completed
ORD-0051137,R-0126,2025-02-02,38.25,web,delivery,completed
ORD-0051138,R-0126,2025-02-06,20.01,app,delivery,completed
ORD-0051139,R-0126,2025-02-15,29.69,app,delivery,completed
ORD-0051140,R-0126,2025-02-07,18.21,app,delivery,completed
ORD-0051141,R-0126,2025-02-07,39.99,web,delivery,completed
ORD-0051142,R-0126,2025-02-24,36.64,app,delivery,completed
ORD-0051143,R-0126,2025-02-01,26.09,app,delivery,completed
ORD-0051144,R-0126,2025-02-02,22.56,web,delivery,completed
ORD-0059219,R-0143,2025-02-22,67.69,app,pickup,completed
ORD-0059220,R-0143,2025-02-18,15.64,web,pickup,completed
ORD-0059221,R-0143,2025-02-14,90.70,app,delivery,completed
ORD-0059222,R-0143,2025-02-11,32.69,app,pickup,completed
ORD-0059223,R-0143,2025-02-20,40.48,app,pickup,completed
ORD-0059224,R-0143,2025-02-21,54.41,app,delivery,completed
ORD-0059225,R-0143,2025-02-24,46.71,web,delivery,completed
ORD-0059226,R-0143,2025-02-14,39.09,app,pickup,completed
ORD-0059227,R-0143,2025-02-10,31.97,app,pickup,completed
ORD-0059228,R-0143,2025-02-24,26.61,app,pickup,completed
ORD-0059229,R-0143,2025-02-13,52.24,app,pickup,completed
ORD-0059230,R-0143,2025-02-22,82.60,web,pickup,cancelled
ORD-0059231,R-0143,2025-02-19,23.53,web,pickup,Cancelled
ORD-0059232,R-0143,2025-02-15,35.90,app,delivery,completed
ORD-0059233,R-0143,2025-02-24,55.45,app,pickup,completed
ORD-0059234,R-0143,2025-02-20,30.16,app,pickup,completed
ORD-0059235,R-0143,2025-02-25,44.22,web,pickup,completed
ORD-0059236,R-0143,2025-02-14,40.64,app,pickup,completed
ORD-0059237,R-0143,2025-02-28,75.98,app,pickup,COMPLETED
ORD-0059238,R-0143,2025-02-16,45.44,app,pickup,completed
ORD-0059239,R-0143,2025-02-15,50.96,web,pickup,completed
ORD-0059240,R-0143,2025-02-09,34.96,app,delivery,completed
ORD-0059241,R-0143,2025-02-22,50.68,web,pickup,completed
ORD-0059242,R-0143,2025-02-23,27.59,app,delivery,refunded
ORD-0059243,R-0143,2025-02-27,103.32,web,pickup,completed
ORD-0061496,R-0154,2025-02-27,25.46,app,delivery,completed
ORD-0061497,R-0154,2025-02-28,30.80,app,delivery,completed
ORD-0073958,R-0171,2025-02-23,26.68,app,delivery,completed
ORD-0073959,R-0171,2025-02-23,12.48,web,pickup,completed
ORD-0073960,R-0171,2025-02-23,22.93,app,delivery,completed
ORD-0073961,R-0171,2025-02-28,15.18,app,delivery,Completed
ORD-0073962,R-0171,2025-02-25,31.76,web,pickup,completed
ORD-0073963,R-0171,2025-02-28,23.17,web,pickup,completed
ORD-0073964,R-0171,2025-02-28,20.77,web,pickup,completed
ORD-0073965,R-0171,2025-02-28,23.40,web,pickup,completed
ORD-0073966,R-0171,2025-02-24,21.01,web,delivery,Completed
ORD-0073967,R-0171,2025-02-26,21.63,app,delivery,completed
ORD-0075229,R-0175,2025-02-09,25.83,web,delivery,COMPLETED
ORD-0075230,R-0175,2025-02-26,22.17,app,delivery,completed
ORD-0075231,R-0175,2025-02-11,39.62,web,delivery,completed
ORD-0075232,R-0175,2025-02-10,24.66,app,delivery,completed
ORD-0079644,R-0184,2025-02-01,32.46,app,delivery,Completed
ORD-0079645,R-0184,2025-02-22,15.67,app,delivery,completed
ORD-0079646,R-0184,2025-02-26,16.56,web,pickup,cancelled
ORD-0079647,R-0184,2025-02-19,20.29,web,pickup,completed
ORD-0079648,R-0184,2025-02-15,37.51,app,pickup,completed
ORD-0079649,R-0184,2025-02-21,25.78,app,pickup,completed
ORD-0079650,R-0184,2025-02-16,14.18,web,pickup,COMPLETED
ORD-0079651,R-0184,2025-02-24,27.54,web,pickup,completed
ORD-0079652,R-0184,2025-02-13,27.90,app,delivery,completed
ORD-0079653,R-0184,2025-02-08,8.27,web,delivery,completed
ORD-0079654,R-0184,2025-02-12,17.32,app,pickup,completed
ORD-0079655,R-0184,2025-02-22,12.28,web,delivery,completed
ORD-0079656,R-0184,2025-02-05,23.55,web,pickup,completed
ORD-0079657,R-0184,2025-02-03,14.65,app,delivery,completed
ORD-0079658,R-0184,2025-02-04,18.79,web,pickup,completed
ORD-0079659,R-0184,2025-02-12,18.62,web,delivery,completed
ORD-0079660,R-0184,2025-02-22,25.30,app,delivery,completed
ORD-0079661,R-0184,2025-02-21,10.45,web,delivery,COMPLETED
ORD-0079662,R-0184,2025-02-20,20.18,app,delivery,completed
ORD-0079663,R-0184,2025-02-02,24.25,web,pickup,completed
ORD-0079664,R-0184,2025-02-22,9.46,app,delivery,completed
ORD-0079665,R-0184,2025-02-28,14.99,app,delivery,completed
ORD-0079666,R-0184,2025-02-08,16.24,web,delivery,completed
ORD-0079667,R-0184,2025-02-25,17.78,app,delivery,completed
ORD-0079668,R-0184,2025-02-26,14.40,web,pickup,completed
ORD-0079669,R-0184,2025-02-21,20.29,web,delivery,completed
ORD-0079670,R-0184,2025-02-15,21.57,app,delivery,completed
ORD-0079671,R-0184,2025-02-03,13.98,web,delivery,completed
ORD-0079672,R-0184,2025-02-16,15.08,web,delivery,completed
ORD-0079673,R-0184,2025-02-03,9.95,web,delivery,completed
ORD-0079674,R-0184,2025-02-11,13.60,web,pickup,completed
ORD-0079675,R-0184,2025-02-20,18.21,web,pickup,completed
ORD-0079676,R-0184,2025-02-25,22.40,web,pickup,completed
ORD-0079677,R-0184,2025-02-21,16.57,app,delivery,completed
ORD-0079678,R-0184,2025-02-15,15.83,app,delivery,completed
ORD-0079679,R-0184,2025-02-02,22.05,app,pickup,completed
ORD-0079680,R-0184,2025-02-01,29.03,app,delivery,COMPLETED
ORD-0079681,R-0184,2025-02-27,30.71,web,delivery,completed
ORD-0079682,R-0184,2025-02-01,44.48,app,delivery,completed
ORD-0079683,R-0184,2025-02-07,13.96,web,pickup,completed
ORD-0079684,R-0184,2025-02-24,19.03,web,delivery,completed
ORD-0079685,R-0184,2025-02-19,26.08,app,pickup,COMPLETED
ORD-0079686,R-0184,2025-02-01,16.18,app,pickup,completed
ORD-0079687,R-0184,2025-02-06,20.50,web,pickup,completed
ORD-0079688,R-0184,2025-02-08,19.57,app,pickup,completed
ORD-0079689,R-0184,2025-02-21,11.56,app,pickup,completed
ORD-0079690,R-0184,2025-02-02,15.08,app,pickup,completed
ORD-0079691,R-0184,2025-02-10,19.21,app,delivery,completed
ORD-0079692,R-0184,2025-02-13,26.92,web,delivery,completed
ORD-0079693,R-0184,2025-02-19,21.24,web,pickup,COMPLETED
ORD-0079694,R-0184,2025-02-05,17.43,web,delivery,completed
ORD-0079695,R-0184,2025-02-16,13.10,app,pickup,completed
ORD-0079696,R-0184,2025-02-17,10.63,app,pickup,COMPLETED
ORD-0079697,R-0184,2025-02-09,30.75,web,delivery,completed
ORD-0079698,R-0184,2025-02-26,9.16,app,delivery,completed
ORD-0079699,R-0184,2025-02-08,22.22,app,pickup,completed
ORD-0079700,R-0184,2025-02-22,29.26,web,pickup,completed
ORD-0079701,R-0184,2025-02-15,10.49,web,pickup,COMPLETED
ORD-0079702,R-0184,2025-02-22,34.21,app,delivery,completed
ORD-0079703,R-0184,2025-02-25,10.55,web,delivery,COMPLETED
ORD-0091047,R-0207,2025-02-05,97.00,web,pickup,completed
ORD-0091048,R-0207,2025-02-02,63.76,app,pickup,completed
ORD-0091049,R-0207,2025-02-04,54.86,app,pickup,completed
ORD-0091050,R-0207,2025-02-06,34.70,app,pickup,completed
ORD-0091051,R-0207,2025-02-20,28.21,web,pickup,Completed
ORD-0091052,R-0207,2025-02-04,71.26,app,delivery,completed
ORD-0091053,R-0207,2025-02-13,88.95,app,pickup,completed
ORD-0091054,R-0207,2025-02-06,37.33,app,pickup,Completed
ORD-0091055,R-0207,2025-02-25,62.57,web,delivery,completed
ORD-0091056,R-0207,2025-02-25,49.16,web,delivery,COMPLETED
ORD-0091057,R-0207,2025-02-01,39.88,app,delivery,completed
ORD-0091058,R-0207,2025-02-28,109.17,web,pickup,completed
ORD-0091059,R-0207,2025-02-04,54.58,web,pickup,completed
ORD-0091060,R-0207,2025-02-14,37.99,app,pickup,completed
ORD-0101681,R-0230,2025-02-27,34.01,web,delivery,completed
ORD-0101682,R-0230,2025-02-26,39.98,app,delivery,completed
ORD-0101683,R-0230,2025-02-27,37.18,web,delivery,completed
ORD-0105231,R-0236,2025-02-16,38.30,web,pickup,completed
ORD-0105232,R-0236,2025-02-05,42.28,web,delivery,completed
ORD-0105233,R-0236,2025-02-23,53.07,web,delivery,completed
ORD-0105234,R-0236,2025-02-22,28.88,app,delivery,completed
ORD-0105235,R-0236,2025-02-14,22.84,web,delivery,completed
ORD-0105236,R-0236,2025-02-07,34.58,app,pickup,completed
ORD-0105237,R-0236,2025-02-18,16.77,app,delivery,completed
ORD-0105238,R-0236,2025-02-21,35.20,web,pickup,completed
ORD-0105239,R-0236,2025-02-24,18.67,app,delivery,completed
ORD-0105240,R-0236,2025-02-16,37.82,app,delivery,completed
ORD-0105241,R-0236,2025-02-15,19.56,web,delivery,completed
ORD-0105242,R-0236,2025-02-22,32.15,web,delivery,completed
ORD-0105243,R-0236,2025-02-08,36.19,web,delivery,completed
ORD-0105244,R-0236,2025-02-16,30.45,web,pickup,completed
ORD-0105245,R-0236,2025-02-01,37.10,web,pickup,completed
ORD-0105246,R-0236,2025-02-28,26.49,web,delivery,completed
ORD-0105247,R-0236,2025-02-23,40.17,app,pickup,completed
ORD-0105248,R-0236,2025-02-21,39.41,app,delivery,completed
ORD-0105249,R-0236,2025-02-09,45.86,web,delivery,COMPLETED
ORD-0105250,R-0236,2025-02-08,28.41,app,pickup,Completed
ORD-0105251,R-0236,2025-02-26,24.00,web,delivery,completed
ORD-0105252,R-0236,2025-02-21,21.32,app,delivery,completed
ORD-0105253,R-0236,2025-02-02,20.35,app,pickup,completed
ORD-0105254,R-0236,2025-02-20,42.25,web,delivery,completed
ORD-0132554,R-0324,2025-02-07,11.49,web,pickup,completed
ORD-0132555,R-0324,2025-02-28,16.49,app,delivery,completed
ORD-0132556,R-0324,2025-02-28,17.60,web,delivery,Completed
ORD-0132557,R-0324,2025-02-07,56.14,web,pickup,COMPLETED
ORD-0132558,R-0324,2025-02-02,57.62,app,delivery,completed
ORD-0132559,R-0324,2025-02-22,21.37,web,pickup,completed
ORD-0132560,R-0324,2025-02-05,14.38,web,delivery,completed
ORD-0132561,R-0324,2025-02-04,37.73,app,pickup,cancelled
ORD-0132562,R-0324,2025-02-22,33.80,app,delivery,completed
ORD-0132563,R-0324,2025-02-20,25.96,web,delivery,COMPLETED
ORD-0132564,R-0324,2025-02-26,39.15,app,delivery,completed
ORD-0132565,R-0324,2025-02-18,37.66,app,pickup,completed
ORD-0132566,R-0324,2025-02-27,18.06,app,pickup,completed
ORD-0132567,R-0324,2025-02-20,36.82,app,pickup,completed
ORD-0132568,R-0324,2025-02-10,24.71,app,delivery,COMPLETED
ORD-0132569,R-0324,2025-02-18,21.92,app,delivery,completed
ORD-0132570,R-0324,2025-02-28,49.53,web,pickup,completed
ORD-0132571,R-0324,2025-02-08,21.05,web,pickup,completed
ORD-0132572,R-0324,2025-02-15,21.86,app,delivery,completed
ORD-0132573,R-0324,2025-02-12,15.47,app,delivery,completed
ORD-0132574,R-0324,2025-02-21,30.24,app,delivery,completed
ORD-0134736,R-0330,2025-02-26,19.38,app,delivery,completed
ORD-0134737,R-0330,2025-02-24,19.86,app,pickup,completed
ORD-0134738,R-0330,2025-02-20,22.29,web,delivery,completed
ORD-0134739,R-0330,2025-02-22,24.39,web,delivery,completed
ORD-0134740,R-0330,2025-02-26,30.77,app,pickup,completed
ORD-0134741,R-0330,2025-02-15,39.53,web,pickup,COMPLETED
ORD-0134742,R-0330,2025-02-15,26.37,app,pickup,completed
ORD-0134743,R-0330,2025-02-28,37.65,web,pickup,completed
ORD-0134744,R-0330,2025-02-14,37.40,web,pickup,completed
ORD-0134745,R-0330,2025-02-28,41.41,web,pickup,completed
ORD-0134746,R-0330,2025-02-22,14.41,app,pickup,completed
ORD-0134747,R-0330,2025-02-22,23.00,web,pickup,completed
ORD-0140443,R-0344,2025-02-21,24.14,app,delivery,completed
ORD-0140444,R-0344,2025-02-19,22.13,app,delivery,COMPLETED
ORD-0140445,R-0344,2025-02-23,24.01,app,pickup,COMPLETED
ORD-0140446,R-0344,2025-02-20,27.09,app,delivery,completed
ORD-0140447,R-0344,2025-02-27,24.41,app,pickup,completed
ORD-0140448,R-0344,2025-02-24,16.71,app,pickup,completed
ORD-0140449,R-0344,2025-02-21,25.89,app,delivery,completed
ORD-0140450,R-0344,2025-02-23,51.91,app,delivery,completed
ORD-0140451,R-0344,2025-02-28,26.32,app,delivery,completed
ORD-0140452,R-0344,2025-02-27,11.78,web,pickup,completed
ORD-0140453,R-0344,2025-02-19,26.82,app,pickup,cancelled
ORD-0140454,R-0344,2025-02-21,39.89,web,delivery,completed
ORD-0140455,R-0344,2025-02-18,44.02,app,delivery,completed
ORD-0140456,R-0344,2025-02-22,30.34,web,pickup,completed
ORD-0140457,R-0344,2025-02-23,16.91,app,delivery,cancelled
