order_id,restaurant_id,order_date,order_value_eur,order_channel,fulfilment_type,order_status
ORD-0000842,R-0005,2025-11-25,"16,29",web,delivery,COMPLETED
ORD-0000843,R-0005,2025-11-29,"26,86",web,delivery,completed
ORD-0000844,R-0005,2025-11-23,"20,25",app,delivery,completed
ORD-0000845,R-0005,2025-11-29,"14,76",web,delivery,completed
ORD-0000846,R-0005,2025-11-19,"20,85",app,delivery,completed
ORD-0000847,R-0005,2025-11-22,"21,71",app,pickup,completed
ORD-0000848,R-0005,2025-11-18,"25,34",web,delivery,completed
ORD-0000849,R-0005,2025-11-25,"24,31",web,delivery,completed
ORD-0000850,R-0005,2025-11-30,"19,44",web,delivery,completed
ORD-0000851,R-0005,2025-11-26,"16,03",web,pickup,completed
ORD-0000852,R-0005,2025-11-26,"18,65",app,delivery,completed
ORD-0000853,R-0005,2025-11-21,"22,61",web,delivery,completed
ORD-0000854,R-0005,2025-11-30,"23,49",web,delivery,completed
ORD-0000855,R-0005,2025-11-23,"22,16",app,pickup,COMPLETED
ORD-0000856,R-0005,2025-11-21,"19,55",web,pickup,completed
ORD-0000857,R-0005,2025-11-30,"27,68",web,pickup,completed
ORD-0000858,R-0005,2025-11-22,"16,22",app,pickup,completed
ORD-0000859,R-0005,2025-11-22,"44,47",web,delivery,COMPLETED
ORD-0000860,R-0005,2025-11-17,"23,79",web,delivery,completed
ORD-0000861,R-0005,2025-11-20,"13,00",web,delivery,Completed
ORD-0000862,R-0005,2025-11-28,"21,36",web,delivery,COMPLETED
ORD-0000863,R-0005,2025-11-23,"25,77",web,pickup,completed
ORD-0000864,R-0005,2025-11-30,"18,00",web,pickup,completed
ORD-0000865,R-0005,2025-11-18,"11,55",app,delivery,completed
ORD-0000866,R-0005,2025-11-26,"13,37",web,delivery,completed
ORD-0000867,R-0005,2025-11-27,"22,16",web,delivery,completed
ORD-0000868,R-0005,2025-11-26,"10,63",web,delivery,completed
ORD-0000869,R-0005,2025-11-24,"11,72",web,delivery,completed
ORD-0000870,R-0005,2025-11-25,"22,13",web,delivery,completed
ORD-0000871,R-0005,2025-11-27,"17,36",web,delivery,completed
ORD-0000872,R-0005,2025-11-29,"16,11",web,delivery,Completed
ORD-0000873,R-0005,2025-11-22,"17,18",web,delivery,completed
ORD-0000874,R-0005,2025-11-23,"12,58",web,pickup,Completed
ORD-0000875,R-0005,2025-11-26,"21,76",app,delivery,completed
ORD-0000876,R-0005,2025-11-21,"15,55",app,delivery,completed
ORD-0000877,R-0005,2025-11-20,"15,70",web,delivery,completed
ORD-0000878,R-0005,2025-11-30,"22,49",app,pickup,completed
ORD-0000879,R-0005,2025-11-20,"17,17",app,delivery,completed
ORD-0000880,R-0005,2025-11-21,"16,07",app,pickup,completed
ORD-0000881,R-0005,2025-11-26,"9,86",web,delivery,completed
ORD-0000882,R-0005,2025-11-18,"20,96",web,delivery,completed
ORD-0000883,R-0005,2025-11-17,"19,11",web,delivery,completed
ORD-0000884,R-0005,2025-11-18,"15,79",web,pickup,completed
ORD-0000885,R-0005,2025-11-19,"13,38",web,pickup,completed
ORD-0000886,R-0005,2025-11-23,"20,21",app,pickup,COMPLETED
ORD-0000887,R-0005,2025-11-29,"23,47",app,pickup,completed
ORD-0000888,R-0005,2025-11-22,"20,77",app,delivery,completed
ORD-0000889,R-0005,2025-11-23,"33,98",app,delivery,completed
ORD-0000890,R-0005,2025-11-25,"23,35",web,delivery,completed
ORD-0000891,R-0005,2025-11-21,"19,45",app,delivery,Completed
ORD-0000892,R-0005,2025-11-23,"25,49",web,delivery,completed
ORD-0000893,R-0005,2025-11-22,"20,44",web,pickup,completed
ORD-0000894,R-0005,2025-11-22,"20,42",app,pickup,completed
ORD-0000895,R-0005,2025-11-22,"30,47",web,pickup,completed
ORD-0000896,R-0005,2025-11-17,"13,98",web,delivery,completed
ORD-0000897,R-0005,2025-11-29,"20,28",web,pickup,completed
ORD-0000898,R-0005,2025-11-30,"29,44",web,pickup,completed
ORD-0004222,R-0006,2025-11-23,"60,97",web,delivery,completed
ORD-0004223,R-0006,2025-11-28,"44,83",web,delivery,completed
ORD-0004224,R-0006,2025-11-16,"16,90",app,delivery,completed
ORD-0004225,R-0006,2025-11-29,"27,04",app,delivery,completed
ORD-0004226,R-0006,2025-11-03,"42,77",app,delivery,completed
ORD-0004227,R-0006,2025-11-07,"30,34",web,pickup,completed
ORD-0004228,R-0006,2025-11-03,"55,01",app,delivery,completed
ORD-0004229,R-0006,2025-11-14,"69,20",app,delivery,Cancelled
ORD-0004230,R-0006,2025-11-20,"26,21",app,delivery,completed
ORD-0004231,R-0006,2025-11-07,"24,08",app,delivery,completed
ORD-0004232,R-0006,2025-11-14,"30,77",app,delivery,Completed
ORD-0004233,R-0006,2025-11-21,"30,13",web,delivery,completed
ORD-0004234,R-0006,2025-11-20,"56,97",web,delivery,completed
ORD-0004235,R-0006,2025-11-20,"22,27",app,pickup,completed
ORD-0004236,R-0006,2025-11-19,"42,63",web,delivery,completed
ORD-0004237,R-0006,2025-11-30,"58,28",app,delivery,COMPLETED
ORD-0004238,R-0006,2025-11-22,"47,35",app,delivery,completed
ORD-0004239,R-0006,2025-11-28,"41,18",app,delivery,completed
ORD-0004240,R-0006,2025-11-29,"33,09",app,delivery,completed
ORD-0004241,R-0006,2025-11-27,"63,86",app,delivery,completed
ORD-0004242,R-0006,2025-11-03,"29,72",app,pickup,completed
ORD-0004243,R-0006,2025-11-16,"49,64",app,delivery,cancelled
ORD-0004244,R-0006,2025-11-12,"30,68",web,delivery,completed
ORD-0004245,R-0006,2025-11-03,"16,59",app,pickup,completed
ORD-0004246,R-0006,2025-11-17,"29,46",app,pickup,completed
ORD-0004247,R-0006,2025-11-07,"33,16",app,delivery,completed
ORD-0004248,R-0006,2025-11-18,"30,85",web,delivery,completed
ORD-0004249,R-0006,2025-11-25,"25,54",app,delivery,completed
ORD-0004250,R-0006,2025-11-13,"40,86",app,delivery,completed
ORD-0004251,R-0006,2025-11-29,"45,96",web,delivery,completed
ORD-0004252,R-0006,2025-11-23,"31,40",app,delivery,Completed
ORD-0004253,R-0006,2025-11-25,"28,99",web,pickup,completed
ORD-0004254,R-0006,2025-11-04,"22,15",app,delivery,COMPLETED
ORD-0004255,R-0006,2025-11-29,"38,53",web,pickup,completed
ORD-0004256,R-0006,2025-11-01,"58,07",app,delivery,completed
ORD-0004257,R-0006,2025-11-26,"53,78",web,delivery,completed
ORD-0004258,R-0006,2025-11-01,"28,21",app,pickup,Completed
ORD-0004259,R-0006,2025-11-06,"67,27",app,delivery,completed
ORD-0004260,R-0006,2025-11-10,"28,48",web,delivery,completed
ORD-0004261,R-0006,2025-11-23,"24,23",app,delivery,completed
ORD-0004262,R-0006,2025-11-28,"21,35",app,delivery,COMPLETED
ORD-0004263,R-0006,2025-11-21,"23,70",app,pickup,completed
ORD-0004886,R-0009,2025-11-15,"38,74",web,delivery,Completed
ORD-0004887,R-0009,2025-11-13,"31,03",app,pickup,completed
ORD-0004888,R-0009,2025-11-24,"20,86",web,pickup,completed
ORD-0004889,R-0009,2025-11-01,"10,44",web,delivery,completed
ORD-0004890,R-0009,2025-11-21,"27,31",web,delivery,completed
ORD-0004891,R-0009,2025-11-09,"29,76",web,delivery,completed
ORD-0004892,R-0009,2025-11-24,"24,85",app,delivery,completed
ORD-0004893,R-0009,2025-11-30,"21,93",app,delivery,completed
ORD-0004894,R-0009,2025-11-09,"19,85",app,pickup,completed
ORD-0004895,R-0009,2025-11-14,"26,95",web,delivery,completed
ORD-0004896,R-0009,2025-11-17,"19,02",app,delivery,completed
ORD-0004897,R-0009,2025-11-17,"34,08",app,delivery,completed
ORD-0004898,R-0009,2025-11-06,"24,71",app,pickup,completed
ORD-0004899,R-0009,2025-11-18,"13,62",web,delivery,completed
ORD-0004900,R-0009,2025-11-22,"29,27",app,delivery,completed
ORD-0004901,R-0009,2025-11-29,"31,90",app,delivery,completed
ORD-0004902,R-0009,2025-11-22,"49,32",app,delivery,completed
ORD-0004903,R-0009,2025-11-19,"35,57",app,delivery,Completed
ORD-0004904,R-0009,2025-11-08,"19,83",app,delivery,completed
ORD-0004905,R-0009,2025-11-03,"42,60",app,delivery,COMPLETED
ORD-0004906,R-0009,2025-11-20,"15,39",web,delivery,completed
ORD-0004907,R-0009,2025-11-20,"25,68",app,pickup,completed
ORD-0004908,R-0009,2025-11-26,"33,40",web,delivery,completed
ORD-0004909,R-0009,2025-11-14,"46,55",app,pickup,refunded
ORD-0004910,R-0009,2025-11-06,"50,37",app,delivery,Completed
ORD-0004911,R-0009,2025-11-07,"43,55",web,pickup,completed
ORD-0004912,R-0009,2025-11-15,"26,13",web,delivery,completed
ORD-0004913,R-0009,2025-11-10,"31,36",app,delivery,completed
ORD-0004914,R-0009,2025-11-06,"27,57",app,delivery,completed
ORD-0004915,R-0009,2025-11-04,"19,66",app,delivery,completed
ORD-0004916,R-0009,2025-11-13,"24,38",app,pickup,completed
ORD-0004917,R-0009,2025-11-11,"48,74",app,delivery,Completed
ORD-0004918,R-0009,2025-11-29,"34,69",app,delivery,completed
ORD-0004919,R-0009,2025-11-27,"53,58",app,delivery,completed
ORD-0004920,R-0009,2025-11-06,"17,18",app,pickup,completed
ORD-0004921,R-0009,2025-11-23,"23,91",web,delivery,completed
ORD-0004922,R-0009,2025-11-15,"31,91",app,pickup,COMPLETED
ORD-0004923,R-0009,2025-11-29,"35,92",web,delivery,completed
ORD-0004924,R-0009,2025-11-19,"24,37",app,pickup,completed
ORD-0004925,R-0009,2025-11-07,"36,68",web,delivery,completed
ORD-0004926,R-0009,2025-11-07,"36,58",web,delivery,completed
ORD-0004927,R-0009,2025-11-30,"16,61",app,delivery,completed
ORD-0004928,R-0009,2025-11-29,"36,07",app,pickup,completed
ORD-0004929,R-0009,2025-11-15,"40,49",app,delivery,completed
ORD-0004930,R-0009,2025-11-17,"28,30",web,delivery,completed
ORD-0004931,R-0009,2025-11-17,"13,06",app,delivery,Completed
ORD-0004932,R-0009,2025-11-23,"24,84",web,delivery,Completed
ORD-0004933,R-0009,2025-11-15,"32,17",web,delivery,refunded
ORD-0004934,R-0009,2025-11-04,"18,58",app,delivery,completed
ORD-0004935,R-0009,2025-11-10,"35,45",web,delivery,completed
ORD-0004936,R-0009,2025-11-18,"33,11",web,delivery,COMPLETED
ORD-0004937,R-0009,2025-11-11,"26,69",web,delivery,completed
ORD-0004938,R-0009,2025-11-25,"25,58",app,delivery,completed
ORD-0004939,R-0009,2025-11-29,"29,44",app,delivery,completed
ORD-0004940,R-0009,2025-11-08,"27,42",app,delivery,completed
ORD-0004941,R-0009,2025-11-28,"17,24",app,delivery,completed
ORD-0004942,R-0009,2025-11-22,"23,50",app,delivery,completed
ORD-0004943,R-0009,2025-11-18,"26,10",web,delivery,completed
ORD-0004944,R-0009,2025-11-04,"42,48",app,delivery,completed
ORD-0004945,R-0009,2025-11-13,"32,66",app,delivery,completed
ORD-0004946,R-0009,2025-11-30,"46,78",app,delivery,completed
ORD-0004947,R-0009,2025-11-21,"16,51",web,delivery,completed
ORD-0004948,R-0009,2025-11-19,"22,35",app,delivery,completed
ORD-0004949,R-0009,2025-11-01,"58,17",app,pickup,cancelled
ORD-0004950,R-0009,2025-11-10,"19,43",app,pickup,completed
ORD-0004951,R-0009,2025-11-15,"20,83",app,delivery,completed
ORD-0004952,R-0009,2025-11-20,"23,04",app,delivery,completed
ORD-0004953,R-0009,2025-11-27,"52,78",app,delivery,completed
ORD-0004954,R-0009,2025-11-14,"21,53",app,delivery,completed
ORD-0004955,R-0009,2025-11-08,"33,60",app,delivery,completed
ORD-0004956,R-0009,2025-11-09,"31,64",app,pickup,completed
ORD-0004957,R-0009,2025-11-05,"12,65",web,delivery,completed
ORD-0004958,R-0009,2025-11-05,"25,28",app,delivery,completed
ORD-0004959,R-0009,2025-11-09,"22,48",web,delivery,completed
ORD-0004960,R-0009,2025-11-23,"35,09",app,delivery,completed
ORD-0004961,R-0009,2025-11-13,"47,71",app,delivery,Completed
ORD-0004962,R-0009,2025-11-27,"22,44",web,pickup,Completed
ORD-0004963,R-0009,2025-11-29,"24,24",app,delivery,completed
ORD-0004964,R-0009,2025-11-02,"68,31",app,delivery,completed
ORD-0004965,R-0009,2025-11-22,"21,22",app,delivery,completed
ORD-0004966,R-0009,2025-11-03,"15,63",web,delivery,completed
ORD-0004967,R-0009,2025-11-02,"45,21",app,delivery,COMPLETED
ORD-0004968,R-0009,2025-11-08,"26,96",app,delivery,completed
ORD-0004969,R-0009,2025-11-03,"28,17",app,pickup,completed
ORD-0004970,R-0009,2025-11-21,"61,58",app,pickup,completed
ORD-0004971,R-0009,2025-11-22,"16,52",app,delivery,completed
ORD-0004972,R-0009,2025-11-20,"23,69",web,pickup,completed
ORD-0004973,R-0009,2025-11-18,"16,25",web,delivery,completed
ORD-0004974,R-0009,2025-11-24,"28,70",web,delivery,completed
ORD-0004975,R-0009,2025-11-24,"20,81",app,delivery,completed
ORD-0004976,R-0009,2025-11-27,"16,63",app,delivery,completed
ORD-0004977,R-0009,2025-11-22,"35,79",app,pickup,completed
ORD-0004978,R-0009,2025-11-11,"25,52",app,delivery,completed
ORD-0004979,R-0009,2025-11-16,"17,45",app,delivery,completed
ORD-0004980,R-0009,2025-11-15,"17,84",app,delivery,completed
ORD-0004981,R-0009,2025-11-04,"27,41",app,delivery,completed
ORD-0004982,R-0009,2025-11-25,"13,89",web,pickup,completed
ORD-0004983,R-0009,2025-11-28,"29,81",web,pickup,completed
ORD-0004984,R-0009,2025-11-30,"44,59",web,delivery,completed
ORD-0004985,R-0009,2025-11-08,"34,95",app,delivery,completed
ORD-0004986,R-0009,2025-11-03,"20,29",web,delivery,completed
ORD-0004987,R-0009,2025-11-04,"28,08",app,pickup,COMPLETED
ORD-0004988,R-0009,2025-11-25,"16,16",app,delivery,Completed
ORD-0004989,R-0009,2025-11-20,"26,71",app,delivery,completed
ORD-0004990,R-0009,2025-11-23,"24,39",app,delivery,completed
ORD-0004991,R-0009,2025-11-28,"18,85",app,pickup,completed
ORD-0004992,R-0009,2025-11-07,"34,41",web,delivery,COMPLETED
ORD-0004993,R-0009,2025-11-12,"12,43",app,pickup,completed
ORD-0004994,R-0009,2025-11-24,"16,55",web,delivery,completed
ORD-0004995,R-0009,2025-11-08,"18,67",app,delivery,completed
ORD-0004996,R-0009,2025-11-15,"22,87",web,delivery,completed
ORD-0004997,R-0009,2025-11-14,"43,94",web,pickup,COMPLETED
ORD-0004998,R-0009,2025-11-19,"33,40",app,delivery,Completed
ORD-0004999,R-0009,2025-11-30,"28,52",web,pickup,completed
ORD-0005000,R-0009,2025-11-03,"25,96",web,delivery,completed
ORD-0005001,R-0009,2025-11-15,"27,34",app,pickup,COMPLETED
ORD-0005002,R-0009,2025-11-29,"45,11",web,delivery,completed
ORD-0005003,R-0009,2025-11-11,"13,18",web,delivery,completed
ORD-0005004,R-0009,2025-11-23,"36,30",app,delivery,completed
ORD-0005005,R-0009,2025-11-29,"22,84",app,pickup,refunded
ORD-0005006,R-0009,2025-11-08,"32,94",app,delivery,Completed
ORD-0006704,R-0010,2025-11-21,"69,18",app,delivery,COMPLETED
ORD-0006705,R-0010,2025-11-07,"42,63",app,delivery,completed
ORD-0006706,R-0010,2025-11-05,"57,57",web,pickup,completed
ORD-0006707,R-0010,2025-11-18,"38,78",web,pickup,completed
ORD-0006708,R-0010,2025-11-29,"73,72",web,delivery,completed
ORD-0006709,R-0010,2025-11-21,"16,53",app,pickup,completed
ORD-0006710,R-0010,2025-11-15,"79,11",web,pickup,completed
ORD-0006711,R-0010,2025-11-29,"30,39",web,delivery,completed
ORD-0006712,R-0010,2025-11-26,"44,12",web,pickup,completed
ORD-0006713,R-0010,2025-11-22,"33,98",web,pickup,completed
ORD-0006714,R-0010,2025-11-14,"80,66",web,delivery,completed
ORD-0006715,R-0010,2025-11-15,"42,29",web,pickup,completed
ORD-0006716,R-0010,2025-11-08,"37,61",web,pickup,completed
ORD-0006717,R-0010,2025-11-25,"64,87",web,pickup,completed
ORD-0006718,R-0010,2025-11-09,"60,59",app,delivery,completed
ORD-0006719,R-0010,2025-11-22,"40,67",app,pickup,completed
ORD-0006720,R-0010,2025-11-28,"31,80",web,pickup,completed
ORD-0006721,R-0010,2025-11-17,"27,99",web,delivery,completed
ORD-0006722,R-0010,2025-11-06,"68,74",web,delivery,Completed
ORD-0006723,R-0010,2025-11-01,"53,89",web,delivery,completed
ORD-0006724,R-0010,2025-11-21,"49,16",web,delivery,completed
ORD-0006725,R-0010,2025-11-07,"55,39",web,pickup,completed
ORD-0006726,R-0010,2025-11-01,"22,22",web,pickup,completed
ORD-0006727,R-0010,2025-11-11,"37,78",web,delivery,completed
ORD-0006728,R-0010,2025-11-18,"38,16",web,pickup,completed
ORD-0006729,R-0010,2025-11-17,"61,59",web,pickup,completed
ORD-0006730,R-0010,2025-11-06,"24,62",web,delivery,completed
ORD-0006731,R-0010,2025-11-19,"63,28",web,pickup,completed
ORD-0006732,R-0010,2025-11-13,"83,49",web,delivery,completed
ORD-0006733,R-0010,2025-11-15,"24,21",web,delivery,completed
ORD-0006734,R-0010,2025-11-28,"46,36",app,delivery,refunded
ORD-0006735,R-0010,2025-11-02,"55,54",web,pickup,completed
ORD-0006736,R-0010,2025-11-16,"63,87",app,pickup,completed
ORD-0006737,R-0010,2025-11-06,"18,98",app,pickup,completed
ORD-0006738,R-0010,2025-11-06,"48,40",web,pickup,CANCELLED
ORD-0006739,R-0010,2025-11-19,"39,31",web,pickup,COMPLETED
ORD-0006740,R-0010,2025-11-21,"41,44",app,delivery,completed
ORD-0006741,R-0010,2025-11-19,"92,52",app,delivery,completed
ORD-0006742,R-0010,2025-11-29,"42,50",web,delivery,completed
ORD-0006743,R-0010,2025-11-24,"50,48",web,delivery,completed
ORD-0006744,R-0010,2025-11-07,"44,04",web,pickup,completed
ORD-0006745,R-0010,2025-11-20,"46,69",web,pickup,completed
ORD-0006746,R-0010,2025-11-20,"52,46",web,pickup,completed
ORD-0006747,R-0010,2025-11-21,"64,36",web,pickup,completed
ORD-0006748,R-0010,2025-11-14,"34,45",app,pickup,completed
ORD-0006749,R-0010,2025-11-29,"48,78",web,pickup,Completed
ORD-0006750,R-0010,2025-11-15,"49,43",web,pickup,completed
ORD-0006751,R-0010,2025-11-24,"23,02",web,delivery,completed
ORD-0006752,R-0010,2025-11-15,"32,25",web,delivery,completed
ORD-0006753,R-0010,2025-11-24,"59,54",app,pickup,completed
ORD-0006754,R-0010,2025-11-13,"35,89",web,delivery,completed
ORD-0006755,R-0010,2025-11-01,"122,44",web,pickup,cancelled
ORD-0006756,R-0010,2025-11-15,"66,06",web,pickup,Completed
ORD-0006757,R-0010,2025-11-17,"50,52",web,pickup,completed
ORD-0006758,R-0010,2025-11-04,"75,07",web,delivery,COMPLETED
ORD-0006759,R-0010,2025-11-21,"61,52",web,delivery,completed
ORD-0006760,R-0010,2025-11-27,"45,70",app,pickup,completed
ORD-0006761,R-0010,2025-11-27,"25,13",web,pickup,completed
ORD-0006762,R-0010,2025-11-12,"54,72",web,delivery,completed
ORD-0006763,R-0010,2025-11-13,"71,94",app,pickup,completed
ORD-0006764,R-0010,2025-11-27,"34,17",web,pickup,Completed
ORD-0006765,R-0010,2025-11-30,"23,26",app,delivery,completed
ORD-0006766,R-0010,2025-11-02,"30,88",web,delivery,completed
ORD-0006767,R-0010,2025-11-02,"88,98",web,pickup,completed
ORD-0006768,R-0010,2025-11-02,"47,48",web,pickup,completed
ORD-0006769,R-0010,2025-11-15,"79,55",app,pickup,completed
ORD-0006770,R-0010,2025-11-24,"42,96",app,pickup,completed
ORD-0006771,R-0010,2025-11-03,"35,43",app,pickup,completed
ORD-0006772,R-0010,2025-11-22,"102,41",web,delivery,refunded
ORD-0006773,R-0010,2025-11-06,"37,12",web,delivery,completed
ORD-0006774,R-0010,2025-11-01,"41,97",app,pickup,completed
ORD-0006775,R-0010,2025-11-19,"50,68",app,delivery,completed
ORD-0006776,R-0010,2025-11-19,"38,27",app,delivery,Completed
ORD-0006777,R-0010,2025-11-09,"61,65",web,pickup,completed
ORD-0006778,R-0010,2025-11-10,"50,41",web,pickup,completed
ORD-0006779,R-0010,2025-11-11,"51,16",web,delivery,completed
ORD-0006780,R-0010,2025-11-29,"36,58",app,delivery,completed
ORD-0006781,R-0010,2025-11-27,"22,90",web,pickup,completed
ORD-0006782,R-0010,2025-11-16,"33,74",web,delivery,completed
ORD-0006783,R-0010,2025-11-29,"34,88",app,delivery,completed
ORD-0006784,R-0010,2025-11-18,"47,60",app,pickup,completed
ORD-0006785,R-0010,2025-11-03,"31,45",app,pickup,completed
ORD-0006786,R-0010,2025-11-15,"26,63",web,delivery,completed
ORD-0006787,R-0010,2025-11-28,"30,00",web,pickup,completed
ORD-0006788,R-0010,2025-11-21,"53,26",web,delivery,completed
ORD-0006789,R-0010,2025-11-29,"59,59",web,delivery,completed
ORD-0006790,R-0010,2025-11-16,"38,12",app,pickup,completed
ORD-0006791,R-0010,2025-11-28,"39,67",web,pickup,completed
ORD-0006792,R-0010,2025-11-23,"57,97",web,pickup,completed
ORD-0006793,R-0010,2025-11-26,"45,38",app,delivery,completed
ORD-0006794,R-0010,2025-11-30,"71,81",web,delivery,completed
ORD-0006795,R-0010,2025-11-09,"43,43",web,delivery,COMPLETED
ORD-0006796,R-0010,2025-11-20,"31,25",web,delivery,Completed
ORD-0006797,R-0010,2025-11-08,"69,18",web,pickup,Completed
