order_id,restaurant_id,order_date,order_value_eur,order_channel,fulfilment_type,order_status
ORD-0003788,R-0005,2026-08-16,27.33,web,pickup,completed
ORD-0003789,R-0005,2026-08-04,13.32,web,delivery,completed
ORD-0003790,R-0005,2026-08-28,23.81,app,delivery,completed
ORD-0003791,R-0005,2026-08-18,29.59,web,delivery,completed
ORD-0003792,R-0005,2026-08-26,13.76,app,delivery,completed
ORD-0003793,R-0005,2026-08-23,15.24,web,delivery,completed
ORD-0003794,R-0005,2026-08-26,23.57,app,delivery,completed
ORD-0003795,R-0005,2026-08-11,12.27,app,delivery,completed
ORD-0003796,R-0005,2026-08-05,14.53,app,delivery,refunded
ORD-0003797,R-0005,2026-08-28,14.55,app,delivery,completed
ORD-0003798,R-0005,2026-08-28,25.56,app,delivery,completed
ORD-0003799,R-0005,2026-08-28,16.13,web,pickup,completed
ORD-0003800,R-0005,2026-08-31,17.02,web,delivery,completed
ORD-0003801,R-0005,2026-08-19,14.67,web,delivery,completed
ORD-0003802,R-0005,2026-08-16,29.06,app,delivery,COMPLETED
ORD-0003803,R-0005,2026-08-25,14.16,app,delivery,cancelled
ORD-0003804,R-0005,2026-08-04,11.88,web,delivery,completed
ORD-0003805,R-0005,2026-08-25,11.73,web,delivery,completed
ORD-0003806,R-0005,2026-08-26,23.26,app,delivery,completed
ORD-0003807,R-0005,2026-08-19,23.81,web,delivery,completed
ORD-0003808,R-0005,2026-08-13,27.78,app,delivery,completed
ORD-0003809,R-0005,2026-08-21,13.45,app,pickup,completed
ORD-0003810,R-0005,2026-08-29,18.69,app,delivery,completed
ORD-0003811,R-0005,2026-08-06,40.50,web,pickup,completed
ORD-0003812,R-0005,2026-08-10,16.92,app,delivery,completed
ORD-0003813,R-0005,2026-08-22,16.81,app,delivery,COMPLETED
ORD-0003814,R-0005,2026-08-27,18.51,web,delivery,completed
ORD-0003815,R-0005,2026-08-21,23.84,app,pickup,completed
ORD-0003816,R-0005,2026-08-19,21.96,app,delivery,completed
ORD-0003817,R-0005,2026-08-03,15.31,web,pickup,completed
ORD-0003818,R-0005,2026-08-14,16.69,web,pickup,completed
ORD-0003819,R-0005,2026-08-28,18.31,app,delivery,completed
ORD-0003820,R-0005,2026-08-12,14.76,app,delivery,completed
ORD-0003821,R-0005,2026-08-13,12.56,app,delivery,completed
ORD-0003822,R-0005,2026-08-12,33.22,web,delivery,completed
ORD-0003823,R-0005,2026-08-12,16.36,web,pickup,completed
ORD-0003824,R-0005,2026-08-13,16.66,app,pickup,completed
ORD-0003825,R-0005,2026-08-24,16.83,web,delivery,completed
ORD-0003826,R-0005,2026-08-15,19.62,web,delivery,completed
ORD-0003827,R-0005,2026-08-20,21.42,app,delivery,completed
ORD-0003828,R-0005,2026-08-14,17.35,web,pickup,COMPLETED
ORD-0003829,R-0005,2026-08-28,28.97,web,delivery,completed
ORD-0003830,R-0005,2026-08-06,22.56,web,delivery,completed
ORD-0003831,R-0005,2026-08-04,17.53,web,delivery,completed
ORD-0003832,R-0005,2026-08-14,16.27,web,pickup,Completed
ORD-0003833,R-0005,2026-08-30,28.47,app,delivery,completed
ORD-0003834,R-0005,2026-08-22,19.11,app,delivery,Completed
ORD-0003835,R-0005,2026-08-20,12.53,web,pickup,completed
ORD-0003836,R-0005,2026-08-13,25.83,web,pickup,completed
ORD-0003837,R-0005,2026-08-09,15.96,app,delivery,completed
ORD-0003838,R-0005,2026-08-30,26.57,app,pickup,completed
ORD-0003839,R-0005,2026-08-14,9.01,web,delivery,COMPLETED
ORD-0003840,R-0005,2026-08-22,17.89,app,delivery,completed
ORD-0003841,R-0005,2026-08-26,27.01,web,delivery,completed
ORD-0003842,R-0005,2026-08-21,20.16,app,delivery,completed
ORD-0003843,R-0005,2026-08-08,24.37,web,delivery,completed
ORD-0003844,R-0005,2026-08-09,15.08,web,delivery,completed
ORD-0003845,R-0005,2026-08-01,22.49,web,delivery,completed
ORD-0003846,R-0005,2026-08-30,20.15,web,pickup,completed
ORD-0003847,R-0005,2026-08-27,20.14,app,delivery,completed
ORD-0003848,R-0005,2026-08-13,35.77,web,delivery,completed
ORD-0003849,R-0005,2026-08-28,30.55,web,delivery,completed
ORD-0003850,R-0005,2026-08-06,24.01,app,pickup,completed
ORD-0003851,R-0005,2026-08-01,26.03,app,delivery,completed
ORD-0003852,R-0005,2026-08-05,13.93,web,pickup,completed
ORD-0003853,R-0005,2026-08-28,17.31,web,pickup,completed
ORD-0003854,R-0005,2026-08-06,11.42,web,pickup,completed
ORD-0003855,R-0005,2026-08-02,13.41,app,pickup,completed
ORD-0003856,R-0005,2026-08-07,15.16,app,delivery,completed
ORD-0003857,R-0005,2026-08-14,19.94,web,pickup,completed
ORD-0003858,R-0005,2026-08-16,13.60,app,delivery,completed
ORD-0003859,R-0005,2026-08-08,19.88,web,delivery,completed
ORD-0003860,R-0005,2026-08-26,17.74,web,delivery,completed
ORD-0003861,R-0005,2026-08-30,14.00,web,pickup,completed
ORD-0003862,R-0005,2026-08-09,32.78,app,delivery,cancelled
ORD-0003863,R-0005,2026-08-29,13.18,web,pickup,completed
ORD-0003864,R-0005,2026-08-26,26.64,web,pickup,completed
ORD-0003865,R-0005,2026-08-28,9.79,web,delivery,completed
ORD-0003866,R-0005,2026-08-02,19.23,web,delivery,Completed
ORD-0003867,R-0005,2026-08-27,12.71,web,delivery,completed
ORD-0003868,R-0005,2026-08-19,15.12,app,delivery,completed
ORD-0003869,R-0005,2026-08-01,35.91,web,delivery,completed
ORD-0003870,R-0005,2026-08-24,16.68,app,delivery,completed
ORD-0003871,R-0005,2026-08-08,14.14,web,delivery,completed
ORD-0003872,R-0005,2026-08-25,21.78,app,delivery,completed
ORD-0003873,R-0005,2026-08-20,16.63,web,delivery,completed
ORD-0003874,R-0005,2026-08-15,21.12,web,delivery,completed
ORD-0003875,R-0005,2026-08-01,15.02,web,delivery,COMPLETED
ORD-0003876,R-0005,2026-08-28,15.26,app,pickup,completed
ORD-0003877,R-0005,2026-08-05,14.49,app,delivery,completed
ORD-0003878,R-0005,2026-08-27,24.06,app,delivery,completed
ORD-0003879,R-0005,2026-08-22,18.72,web,delivery,Completed
ORD-0003880,R-0005,2026-08-02,14.40,app,delivery,completed
ORD-0003881,R-0005,2026-08-17,19.63,web,pickup,completed
ORD-0003882,R-0005,2026-08-30,20.65,app,delivery,COMPLETED
ORD-0003883,R-0005,2026-08-29,24.18,web,delivery,completed
ORD-0003884,R-0005,2026-08-05,15.98,web,pickup,completed
ORD-0003885,R-0005,2026-08-06,18.18,web,pickup,COMPLETED
ORD-0003886,R-0005,2026-08-06,21.33,web,delivery,completed
ORD-0003887,R-0005,2026-08-24,13.50,web,delivery,completed
ORD-0003888,R-0005,2026-08-06,24.74,web,delivery,completed
ORD-0003889,R-0005,2026-08-02,20.23,app,delivery,completed
ORD-0003890,R-0005,2026-08-13,13.11,web,pickup,completed
ORD-0003891,R-0005,2026-08-30,14.12,web,delivery,completed
ORD-0003892,R-0005,2026-08-10,18.05,app,delivery,completed
ORD-0003893,R-0005,2026-08-23,16.88,app,delivery,completed
ORD-0003894,R-0005,2026-08-05,23.72,web,pickup,completed
ORD-0003895,R-0005,2026-08-20,17.00,web,delivery,completed
ORD-0003896,R-0005,2026-08-19,20.53,web,pickup,completed
ORD-0003897,R-0005,2026-08-29,15.34,app,delivery,cancelled
ORD-0003898,R-0005,2026-08-22,19.98,web,pickup,completed
ORD-0003899,R-0005,2026-08-04,28.38,app,pickup,completed
ORD-0003900,R-0005,2026-08-13,17.77,app,pickup,completed
ORD-0003901,R-0005,2026-08-01,16.87,web,pickup,completed
ORD-0003902,R-0005,2026-08-08,15.27,app,pickup,completed
ORD-0003903,R-0005,2026-08-30,20.01,app,pickup,COMPLETED
ORD-0003904,R-0005,2026-08-15,31.59,app,delivery,completed
ORD-0003905,R-0005,2026-08-28,13.01,app,delivery,completed
ORD-0003906,R-0005,2026-08-01,19.81,app,delivery,completed
ORD-0003907,R-0005,2026-08-28,11.64,app,delivery,Completed
ORD-0003908,R-0005,2026-08-28,17.65,web,delivery,completed
ORD-0003909,R-0005,2026-08-21,21.89,web,delivery,completed
ORD-0003910,R-0005,2026-08-04,11.24,app,pickup,cancelled
ORD-0003911,R-0005,2026-08-28,17.46,web,delivery,completed
ORD-0003912,R-0005,2026-08-29,22.09,web,delivery,completed
ORD-0003913,R-0005,2026-08-07,20.99,app,delivery,completed
ORD-0003914,R-0005,2026-08-29,22.43,app,delivery,COMPLETED
ORD-0003915,R-0005,2026-08-28,14.74,app,delivery,completed
ORD-0003916,R-0005,2026-08-07,22.08,web,delivery,completed
ORD-0003917,R-0005,2026-08-13,15.38,web,delivery,completed
ORD-0003918,R-0005,2026-08-11,23.42,app,pickup,completed
ORD-0003919,R-0005,2026-08-16,9.61,app,delivery,completed
ORD-0003920,R-0005,2026-08-28,18.35,app,pickup,Completed
ORD-0003921,R-0005,2026-08-28,20.77,web,delivery,completed
ORD-0003922,R-0005,2026-08-06,28.69,app,delivery,completed
ORD-0003923,R-0005,2026-08-17,19.16,web,delivery,completed
ORD-0003924,R-0005,2026-08-17,19.79,web,pickup,Completed
ORD-0003925,R-0005,2026-08-15,22.70,web,delivery,completed
ORD-0003926,R-0005,2026-08-22,30.05,app,delivery,completed
ORD-0003927,R-0005,2026-08-21,17.81,web,delivery,completed
ORD-0003928,R-0005,2026-08-09,12.85,web,delivery,completed
ORD-0003929,R-0005,2026-08-11,11.19,web,delivery,completed
ORD-0003930,R-0005,2026-08-28,24.89,web,delivery,completed
ORD-0003931,R-0005,2026-08-10,20.02,app,pickup,completed
ORD-0003932,R-0005,2026-08-14,18.54,app,delivery,completed
ORD-0003933,R-0005,2026-08-30,16.69,web,delivery,completed
ORD-0003934,R-0005,2026-08-28,21.33,web,delivery,completed
ORD-0003935,R-0005,2026-08-22,21.52,web,delivery,completed
ORD-0003936,R-0005,2026-08-09,23.47,web,delivery,completed
ORD-0003937,R-0005,2026-08-21,14.12,web,delivery,Completed
ORD-0003938,R-0005,2026-08-21,11.45,web,pickup,completed
ORD-0003939,R-0005,2026-08-14,15.03,app,pickup,completed
ORD-0003940,R-0005,2026-08-01,13.07,app,delivery,completed
ORD-0003941,R-0005,2026-08-12,11.90,web,delivery,COMPLETED
ORD-0003942,R-0005,2026-08-16,33.25,web,delivery,completed
ORD-0003943,R-0005,2026-08-30,9.75,web,pickup,completed
ORD-0003944,R-0005,2026-08-23,23.39,web,delivery,COMPLETED
ORD-0003945,R-0005,2026-08-04,24.91,web,pickup,COMPLETED
ORD-0003946,R-0005,2026-08-09,27.60,app,delivery,cancelled
ORD-0003947,R-0005,2026-08-16,21.99,web,delivery,completed
ORD-0003948,R-0005,2026-08-15,30.70,web,delivery,completed
ORD-0003949,R-0005,2026-08-01,35.60,app,delivery,completed
ORD-0003950,R-0005,2026-08-29,18.27,app,delivery,completed
ORD-0003951,R-0005,2026-08-29,23.22,app,delivery,completed
ORD-0003952,R-0005,2026-08-29,30.27,app,delivery,completed
ORD-0003953,R-0005,2026-08-14,15.28,web,pickup,COMPLETED
ORD-0003954,R-0005,2026-08-27,17.23,web,delivery,completed
ORD-0003955,R-0005,2026-08-22,16.48,web,pickup,completed
ORD-0003956,R-0005,2026-08-16,23.32,web,pickup,completed
ORD-0003957,R-0005,2026-08-02,10.97,web,delivery,completed
ORD-0003958,R-0005,2026-08-06,29.50,web,delivery,completed
ORD-0003959,R-0005,2026-08-08,23.87,app,delivery,completed
ORD-0003960,R-0005,2026-08-29,24.31,app,pickup,completed
ORD-0003961,R-0005,2026-08-21,9.45,web,pickup,completed
ORD-0003962,R-0005,2026-08-31,13.36,web,pickup,completed
ORD-0003963,R-0005,2026-08-18,30.02,web,delivery,REFUNDED
ORD-0003964,R-0005,2026-08-03,17.61,web,pickup,completed
ORD-0003965,R-0005,2026-08-15,11.60,app,delivery,completed
ORD-0003966,R-0005,2026-08-04,20.01,app,delivery,completed
ORD-0003967,R-0005,2026-08-29,25.01,web,delivery,completed
ORD-0003968,R-0005,2026-08-09,23.86,web,delivery,completed
ORD-0003969,R-0005,2026-08-07,19.18,app,delivery,completed
ORD-0003970,R-0005,2026-08-16,28.94,web,delivery,completed
ORD-0003971,R-0005,2026-08-26,14.89,web,pickup,completed
ORD-0003972,R-0005,2026-08-16,23.92,web,delivery,Completed
ORD-0003973,R-0005,2026-08-01,21.02,web,pickup,completed
ORD-0003974,R-0005,2026-08-23,19.29,web,delivery,completed
ORD-0003975,R-0005,2026-08-01,17.83,web,delivery,completed
ORD-0003976,R-0005,2026-08-20,16.70,web,delivery,completed
ORD-0003977,R-0005,2026-08-20,18.83,web,pickup,completed
ORD-0003978,R-0005,2026-08-07,18.33,web,pickup,completed
ORD-0003979,R-0005,2026-08-14,25.44,web,delivery,completed
ORD-0003980,R-0005,2026-08-01,16.96,web,delivery,COMPLETED
ORD-0003981,R-0005,2026-08-09,33.23,web,delivery,completed
ORD-0003982,R-0005,2026-08-20,15.48,web,delivery,Completed
ORD-0003983,R-0005,2026-08-09,27.01,web,delivery,completed
ORD-0003984,R-0005,2026-08-02,27.39,app,pickup,completed
ORD-0003985,R-0005,2026-08-22,21.22,app,delivery,Completed
ORD-0003986,R-0005,2026-08-23,20.63,app,delivery,completed
ORD-0003987,R-0005,2026-08-28,15.94,web,delivery,completed
ORD-0003988,R-0005,2026-08-28,17.06,app,pickup,completed
ORD-0003989,R-0005,2026-08-16,21.59,web,delivery,completed
ORD-0003990,R-0005,2026-08-14,19.84,app,delivery,completed
ORD-0003991,R-0005,2026-08-19,27.21,app,pickup,completed
ORD-0003992,R-0005,2026-08-25,16.12,web,delivery,completed
ORD-0003993,R-0005,2026-08-15,17.74,web,delivery,completed
ORD-0003994,R-0005,2026-08-31,10.94,app,delivery,completed
ORD-0003995,R-0005,2026-08-21,24.73,web,pickup,completed
ORD-0003996,R-0005,2026-08-10,22.24,app,pickup,completed
ORD-0003997,R-0005,2026-08-25,25.47,web,delivery,completed
ORD-0003998,R-0005,2026-08-05,25.93,app,delivery,Completed
ORD-0003999,R-0005,2026-08-29,25.90,app,delivery,completed
ORD-0004000,R-0005,2026-08-11,24.31,app,delivery,completed
ORD-0004001,R-0005,2026-08-22,24.46,app,delivery,completed
ORD-0004002,R-0005,2026-08-20,23.79,web,delivery,COMPLETED
ORD-0004003,R-0005,2026-08-03,10.34,web,delivery,COMPLETED
ORD-0004004,R-0005,2026-08-23,14.16,app,pickup,completed
ORD-0004005,R-0005,2026-08-10,12.44,web,delivery,completed
ORD-0004006,R-0005,2026-08-13,27.97,web,delivery,completed
ORD-0004007,R-0005,2026-08-03,14.51,app,delivery,completed
ORD-0004008,R-0005,2026-08-26,15.27,app,pickup,completed
ORD-0004009,R-0005,2026-08-28,20.17,app,pickup,Completed
ORD-0004010,R-0005,2026-08-05,12.52,web,pickup,completed
ORD-0004011,R-0005,2026-08-26,21.05,web,delivery,completed
ORD-0004012,R-0005,2026-08-29,10.18,app,delivery,completed
ORD-0004013,R-0005,2026-08-03,12.79,app,delivery,completed
ORD-0004014,R-0005,2026-08-31,19.86,app,pickup,completed
ORD-0004015,R-0005,2026-08-01,13.53,app,delivery,completed
ORD-0004016,R-0005,2026-08-27,28.23,web,delivery,completed
ORD-0004017,R-0005,2026-08-18,18.91,web,delivery,completed
ORD-0004018,R-0005,2026-08-30,28.91,app,delivery,completed
ORD-0004019,R-0005,2026-08-11,20.90,app,delivery,completed
ORD-0004020,R-0005,2026-08-12,18.57,app,delivery,Cancelled
ORD-0004021,R-0005,2026-08-27,13.55,app,delivery,completed
ORD-0004022,R-0005,2026-08-22,27.09,web,delivery,completed
ORD-0004023,R-0005,2026-08-20,21.46,web,delivery,completed
ORD-0004024,R-0005,2026-08-21,39.20,web,delivery,completed
ORD-0004025,R-0005,2026-08-22,26.23,app,pickup,completed
ORD-0004026,R-0005,2026-08-02,17.73,web,delivery,completed
ORD-0004027,R-0005,2026-08-04,20.44,web,delivery,completed
ORD-0004028,R-0005,2026-08-07,23.04,app,delivery,completed
ORD-0004029,R-0005,2026-08-06,27.03,web,pickup,completed
ORD-0004030,R-0005,2026-08-27,28.44,web,pickup,completed
ORD-0004031,R-0005,2026-08-13,17.70,web,delivery,completed
ORD-0004032,R-0005,2026-08-15,13.65,web,delivery,completed
ORD-0004033,R-0005,2026-08-03,10.30,app,pickup,completed
ORD-0004034,R-0005,2026-08-28,13.98,web,pickup,completed
ORD-0004035,R-0005,2026-08-01,16.66,web,delivery,completed
ORD-0004036,R-0005,2026-08-03,30.15,web,delivery,completed
